1800404	method	42309851
1698384	method	17493392
5871451	method	8357325
23019733	method	1404875
21143897	method	10315527
11886909	background	2640463
5950334	method	25133369
14408404	background	3103130
10721912	background	29046656
9482964	method	34626674
4308355	background	6444416
21563812	background	20048916
15991795	method	11744359
3512741	background	1452783
14097913	method	33314060
19335722	result	30733526
10113459	background	35710828
378583	method	6542020
14091793	method	9923466
18809315	method	17635213
12641778	background	207152887
26884432	background	8025735
42324957	method	7241959
2932335	method	31468174
3580462	method	28071475
15397970	method	14803032
100148	background	1666699
3567817	background	10060139
25731133	result	22407584
28356649	method	3174303
15567212	result	7780650
263405	result	25265058
15188514	result	17606780
14274152	method	206821011
1739336	background	21598187
14210513	method	19889424
13234540	result	10549639
15818728	method	12761429
30999674	background	1756996
14487710	method	9075954
10205234	method	1190859
9575668	method	44684650
9173383	background	26272467
25693758	background	14578292
41127685	background	1496598
44107748	background	22532068
2903014	background	21033464
24841010	background	20955255
4660937	result	39252138
9513277	background	2404212
1818530	method	8127405
22650151	method	11587119
13687758	result	1643296
212624105	method	24660385
24961977	background	22973027
25312424	method	12344047
2404506	background	21207792
14070323	result	12780111
17816063	background	28208978
9739101	method	11995613
24181640	background	7133619
207650329	method	140206602
14127161	method	14925446
13967471	method	4417187
37446627	method	41804314
14176526	method	922016
26898071	method	7482895
1406855	method	37880899
14150477	method	5706792
23699156	method	600271
3852862	method	297615
29163973	method	14674248
15220987	background	29463384
20358387	background	45161349
692187	method	13775499
22114966	result	21787095
4687867	background	42327360
14321547	background	7730446
8220996	method	6628106
6165918	result	34824567
14259777	method	41919692
10176277	method	33352382
2201704	background	45112997
1402493	method	27593706
205040132	background	22380278
2146903	background	33333889
17611942	background	116932
3802388	method	3785172
4786022	method	7336806
8854321	background	8684443
13902188	method	7134299
13996766	method	202828808
13293015	result	7191281
17004153	method	2636593
3640362	background	16852038
11203967	background	1280574
13816336	result	2149
22476279	method	32942071
34793211	method	29920944
16380292	method	20418744
613761	result	15074712
16081950	method	22988862
31813385	method	44058352
10212572	method	35478689
13121221	background	26936162
3549693	background	15458545
205907344	background	33622687
44370796	result	25262313
909370	result	9240959
893852	background	31635071
33635366	method	45218227
11231869	background	3594252
3697706	background	15521422
35954222	method	2383522
8133626	result	47338
1546230	background	25848505
40643216	background	20258168
4639120	method	10665381
14055272	background	22835787
35576451	background	32253296
26329789	result	43443374
940954	method	25244800
14488886	background	205434090
21278861	background	21103863
3137035	background	11910580
18515334	background	8925060
20821871	method	21125240
13995653	method	39729810
13950721	method	29719209
13972831	method	4873958
17270176	method	5322736
15247253	result	23892695
2065210	background	3505094
6103863	background	16143227
14109578	background	14202725
21579555	background	46095361
1230987	method	4395744
4486455	method	17291867
54569432	method	28482659
15879349	background	46750306
30336091	result	929488
21265411	background	19060210
8993601	method	15506630
6962995	result	1110509
10170776	background	22098282
15019697	result	7567058
20542330	result	39832682
5805982	method	19856195
205683672	background	1130032
15373213	background	1796609
16242335	method	46198105
31686877	background	27766094
19665053	background	37184889
3863178	result	18201512
3831262	method	36735094
13628838	background	1977345
51863023	background	40440675
33196387	method	1782131
23753977	background	35485018
1342875	background	24759724
205538413	result	20849011
5949978	method	3717948
13989329	result	25430869
3210174	background	12033052
82138334	method	34769992
5981270	result	37707018
8667609	method	26949908
10900044	method	20670356
6845947	result	26123222
14176592	method	15251446
23801580	method	35568528
27533990	method	30156497
1690380	method	18881576
1845544	background	207877996
28643337	background	20126323
4874561	background	22280362
16185539	method	17922001
5600112	method	22086150
5734811	background	44454283
24365041	result	33391930
13604071	method	12022780
3813879	background	28290367
591462	background	21392381
2280676	method	34672876
10187981	method	8681107
1871560	method	10473428
21295355	result	34243919
34269351	method	1669587
3603383	method	2407217
9127186	background	2312745
19252246	method	10415370
11216080	background	18012960
19799629	method	4939401
13797068	method	13787363
4497697	background	14803979
206027142	background	39024054
6426129	result	205098675
21558254	background	401505
1411162	method	20360040
14031802	method	17363694
14163121	background	25103302
13098410	method	7375414
7341591	background	20443411
5057543	background	4421165
9476512	method	18102638
3243860	method	2846467
9178828	method	23475050
43444689	background	1897535
421530	result	24862220
13952264	method	19695675
2863642	result	23739782
3778387	method	11768165
1774732	method	46296387
43775974	method	9382
19799227	background	29731885
15986606	result	17092288
14052692	result	22088242
33502900	method	2091854
34880064	background	10152655
757902	method	27707423
14152781	method	43455985
14156458	background	36153568
31895386	method	3255111
10847954	method	13094538
14122271	method	1485394
17233530	background	45007881
8097401	method	23202093
25038819	background	33690836
50786484	background	3022462
34120497	background	30063473
1920721	background	23092452
55139293	background	23887072
2469282	background	23735221
12588556	background	25816453
26064060	background	37261464
19018406	method	22063396
12490830	method	8729004
25074453	method	7630675
39842290	method	15497390
26876941	method	7960520
21824	method	45903555
455014	background	2892647
15952498	result	32181010
15699044	method	26531690
4582987	method	14861293
23425093	method	21033094
31955194	method	6778238
7507647	method	18386154
16176652	method	221242327
4744309	method	27924691
13134025	background	15469702
21160186	background	39218278
30872520	method	15223934
27732945	background	15406533
15842131	result	32204285
6157319	background	6850349
13216384	method	2995133
14225710	method	5851561
14275979	method	288876
8729324	method	9024850
8352458	background	205350458
8490522	method	18494393
25028016	method	16643575
15013882	method	22932643
26011309	result	24989433
14257984	method	26019066
13949420	background	10033495
6772173	background	2147186
30518557	method	42049849
5735263	method	35349507
27582511	result	3623652
32114010	background	15729497
23487020	background	42853904
5111394	background	8777220
4601279	method	22868630
15305490	result	11442428
14297561	background	20701408
12255434	method	13619171
15686511	background	206934353
15349179	result	27534775
26330895	background	8808268
11213263	background	27277672
41708274	method	39132802
14344355	background	28935908
2359720	result	27276190
2875937	background	37975867
27234148	method	12276148
14116076	method	32176589
9300632	background	40735406
5077537	result	5104250
6136577	background	14604586
12867442	background	205061508
205386954	background	9526274
152984954	background	1931568
207190970	background	17771258
45455733	background	18350256
8825485	method	31037425
33415837	background	39764546
221671596	background	36277717
37912772	background	44417382
4942955	method	33518227
248819	result	3991593
17232313	background	19673281
13661707	method	2470527
8682133	method	173071
5567729	method	38536343
17892432	result	25355698
11245106	background	11989316
10930767	background	9369976
24675308	method	18067773
13961921	method	18240218
7100838	method	3722354
20227910	method	15977839
7180108	method	670422
30095780	background	21559668
20889485	result	1267581
5967743	background	17496930
23317641	method	46219632
36477149	background	24221919
3893923	background	16157513
17494651	background	11128146
28747774	background	25057830
8534112	background	103109
16571304	result	12014825
14456086	method	4788640
13942670	background	29950564
4896225	background	20781101
13392727	background	670350
27626136	method	23962529
14216450	background	206467069
25409529	result	5884374
14105051	background	44058550
27330212	background	7892097
15189367	background	46404477
9601502	background	21343292
818746	result	30291044
2537756	background	7721551
10654958	result	13024241
206216054	method	30316830
8186911	method	3063260
9449165	result	22776426
11542016	result	25209643
1916861	background	20024247
207048801	background	19791223
11567194	method	12412955
28088048	background	4594910
17645347	result	8212325
21290772	background	6072001
14477853	result	44670982
5360091	method	1683739
17939996	result	6372323
3807919	background	1987139
6005205	method	10066197
15098994	background	35338227
15774775	method	20927062
11125977	background	2051379
24392055	result	35973308
13562813	method	9526924
23287468	result	12952334
17811835	background	18602744
23595748	background	26142230
14413253	background	7589862
26086944	background	26993601
35828783	result	26139441
14710363	background	1078542
207218509	method	29458883
2159470	background	10418495
6644062	background	23251350
23711015	background	25680020
35342044	result	32279845
9927304	background	27992696
7174450	result	9012110
5862196	background	20426209
15211396	background	15037145
7887555	method	26455818
11883823	method	11933733
12038521	background	17961034
12595602	background	29232422
212483672	background	23242996
28721259	result	30892095
11367156	method	69690921
9185404	background	88468
64305099	background	857321
388373	background	40478200
17065256	background	13933120
12486285	method	3116168
10393448	method	16460230
23876406	background	40449476
14685301	method	25966839
205941696	method	206512330
3264191	background	3470622
3006359	method	39321329
11766941	background	17485685
205876064	result	206949953
7157173	background	8112621
18748640	result	18311988
9040566	background	12974193
21543249	method	12594569
24489079	background	837035
7387361	method	4311525
206946628	result	3905466
11695853	background	5357083
2361783	background	12326639
24918721	method	7449269
207451616	background	206192984
28134888	background	14017201
14034219	method	5334984
14510130	result	37376241
4527069	method	2147070
8985734	result	1966756
16045528	result	1804635
1033479	method	5445445
33531229	background	23579390
13885468	background	5153162
14460518	result	11070774
11568085	result	9083683
11871118	background	19202656
16708519	method	17641031
25478758	result	24694813
7748293	background	39035122
224552	method	36977230
10043250	method	33399188
13329664	background	2522440
8889592	background	19804119
11416478	background	41027346
37707029	background	7399983
8100604	method	18076042
15600104	result	23779920
11852526	method	31885503
14110188	method	1174486
5212589	background	16442146
12146419	result	40602640
12669185	method	25118752
16564015	background	24351616
19155210	result	7353086
17184447	background	12632147
14195925	method	16095623
14530052	method	16872755
30430059	method	10058511
1731296	background	25292120
40914235	background	31881549
3140460	result	5605293
4021075	background	45630627
4780593	result	26008967
205135582	result	39071989
34948217	background	25939470
1099551	method	16497699
11770167	method	38692026
29372446	background	3259292
14010066	method	351880
26077098	result	13722355
14629901	background	44794781
15212194	method	191074
12741727	result	21400532
23313100	background	27191817
230126259	background	15614029
26616541	background	25246371
41539284	method	38407095
14134797	method	13168827
43924106	method	24311740
11358512	method	5979226
26542489	background	10529506
14235209	method	8906420
49546247	result	11539453
14301089	background	10328790
11280699	result	22174131
28132469	background	12308017
14355883	background	27358186
5271388	method	2458350
5759479	method	26888111
23865084	result	45735582
28633729	background	2378380
7378503	result	30869953
13421751	result	6451769
6694201	method	10877184
14028931	result	43498906
12386405	method	46166302
11626360	background	17379216
4972152	background	11588937
28768419	method	10542957
13789188	method	25003886
14375643	method	33907013
14110126	background	36073842
195688670	result	10139053
3251535	background	1490430
21877627	method	9421203
14377824	method	20991014
9821434	method	14138436
12998206	background	29774208
3623695	background	12754138
2927939	background	2253453
2271826	background	2067308
15702404	background	4237126
32399426	result	10771086
14460424	background	10860715
16279226	background	7450270
13308801	background	25979543
6272478	background	11933396
5739385	method	21779521
12532708	method	25998035
8595784	method	8146074
26497226	method	12689979
45525305	method	7476576
25659186	result	37960215
6900818	result	13300553
20163840	result	7282601
5795113	method	3265796
6807629	method	2197297
471704	method	14448371
8022183	background	4333764
7097837	background	20035560
14496620	background	8833998
16333800	result	7714355
463496	background	8718107
24734889	background	28675847
15853412	method	1318262
1043074	method	21204149
14255778	method	2812021
1908486	background	42390939
1907662	method	24461111
14409393	background	8168587
199479107	background	36791331
21441045	result	13530072
78398866	method	6849266
25358890	method	221657079
34519102	result	54555111
18549165	background	14001739
7097689	method	5543035
14723019	method	205418589
5317347	method	11697325
8569423	background	37560855
2182870	method	351666
14096710	background	11471968
27029838	method	40689355
25809716	result	25041386
35784879	background	17739645
37561434	background	30286980
5758779	method	10421861
206565171	background	27102142
1041117	method	4678362
14321896	result	23598529
41109810	background	32226442
10374137	background	658638
12851895	method	23691099
44121652	method	20022324
8390371	background	26126171
14271171	method	11963669
40307893	method	9969600
14500454	background	16895096
12122449	background	10616041
22344730	result	33825481
8585389	background	43861706
8980307	method	25508310
15089647	method	9915285
1877871	method	129431
4028960	background	15129645
28296164	method	39744784
14408094	method	18020089
7299664	background	7026398
10832973	result	20512216
29925303	background	15507891
10115128	background	23688379
14296008	result	17047273
24849026	background	10580410
2909591	method	1766004
14038970	method	7587743
26390553	method	10811707
40728188	method	4271604
33471372	method	924567
34264751	background	12688416
4704011	background	13808652
10816218	background	29231910
10563442	method	26115083
22001038	background	35441353
23700179	method	2356353
38789408	result	23416287
20057712	result	2699194
49866941	method	8525916
4638210	background	41816667
25007600	background	41138568
49562993	method	7237314
14129833	result	43496781
1751780	method	207144526
4104622	background	42370334
29271924	method	9630542
23316585	method	205676083
37019807	method	12250756
7617363	method	8500018
140203949	background	25091628
17383459	method	16218127
19364446	background	33952364
9501829	result	24602095
1701119	background	25938293
3989778	background	8497188
46951977	result	14929617
39225786	method	10298102
7639048	result	29285798
182465	result	22547391
206151183	background	25925052
24198524	background	39964388
23586826	background	37069905
14432190	method	4544478
23118073	background	24813310
36989040	method	16297257
1414795	background	18480801
22376938	method	20413721
16164607	background	3899849
49530395	background	44777316
19859079	result	21964331
3872098	result	21254605
5760166	background	10551875
15750888	background	5085807
30001325	background	7761990
15342783	background	494030
19842543	method	2588152
11703814	background	49267050
10249438	method	13921726
7714901	background	2082435
17164192	background	18475308
14342866	method	13043340
5247396	result	12013559
13887433	background	38810876
8871466	method	9608010
1846513	background	11417139
13210246	method	1526315
37567266	background	36459944
23573385	method	33902310
24500850	method	23406659
2907380	method	10519789
19190873	result	26298686
2930070	background	5369923
21111495	method	5454315
14020206	method	7957541
16130588	background	4359363
39237788	result	13002330
274963	method	1599605
37856983	background	206812946
15444017	background	19511133
4268416	method	22269843
4676490	method	8291243
215534735	method	17740540
14554083	background	7934709
8068468	background	6592326
10202747	method	11310266
13359071	result	13879425
1188570	result	30161771
14422681	method	1921714
20930325	background	6359780
13965041	background	21832745
31874910	background	17968912
2078499	method	3509338
21044859	method	5613651
14304885	result	1132198
1995052	method	25912007
28225615	method	17883703
9211121	background	17172320
25195195	background	46568052
38714841	background	21161467
28648622	method	11656000
9888827	method	1629541
206182472	background	4423505
5950038	background	15723425
8942842	method	37992769
250862199	background	1320799
42414694	background	41464089
23461867	result	22056580
34823495	background	32763764
20373224	background	20224592
43764752	background	25696999
12727989	background	16956175
4010699	background	22925007
7067172	method	61973115
8011607	method	12022780
16693887	background	20159597
3957709	method	25310196
44144696	background	26674774
1299976	method	6440228
7203211	background	13966055
7609486	background	25282626
47021311	background	207502147
24435065	background	7911301
6812182	background	20330931
3795037	method	10615284
4677258	method	12796569
24788577	background	3606282
24411369	background	1420617
8659072	method	13502036
4567840	background	112765
8283395	method	36093870
207045178	background	20916052
14409618	background	2986774
12050211	background	36866478
15937220	background	25755436
33014500	background	23564704
14307273	result	207656610
11019196	method	14987095
18691184	background	8434336
23775217	background	423731
25601749	result	11005659
23142446	method	21144703
8981789	result	207365807
312257	method	18550583
49294008	background	22122412
6235395	method	8328474
27265856	background	20658691
7426226	method	2778922
206972175	method	5553704
36725524	method	41068494
4578736	background	21455107
5745860	result	22622620
38319575	background	37048217
9766271	background	7719071
17442370	background	46152332
3027468	method	7260461
207201581	method	1416499
13947472	result	1233469
14308818	result	37307097
41828138	result	13851313
14264617	background	23093783
978693	result	32365440
19143528	background	30365084
7462006	background	7192739
10155692	method	25924856
7042923	background	205392315
31079692	background	23694939
16232932	background	22539427
13182028	background	205824625
987499	background	8825706
16970586	method	18112372
42714430	background	22591584
13049943	background	35039841
24487983	method	29898401
4722874	method	10328909
14380569	background	25074782
2524376	background	25137928
14478014	background	10226723
13217301	background	7653246
14219928	method	21387991
14287910	method	410626
12034689	method	33014731
14495975	method	5850656
207481663	background	30510681
13703840	background	13210483
7048103	method	20372551
15510760	background	6574343
17148989	result	5635709
1157044	method	25324854
14165886	background	24987822
11571069	method	14949355
14957438	method	30762676
5449302	background	20807875
41636348	background	15698887
12351968	background	5667072
13651361	result	35844947
13921589	method	11639175
9283465	method	46378380
15079988	result	26820197
780787	method	14253998
44637276	method	24405551
13944496	method	19350276
3538620	background	24305243
36734032	result	37301770
46921742	background	16819494
14018788	background	206946059
22714809	background	633748
22544331	background	25237011
3362399	background	12944269
42129739	background	40925838
17394525	method	11985818
17619129	result	2197079
16765874	background	36070790
10403934	background	33991527
14268499	method	18625960
2811037	method	6369484
15966829	method	31458092
4773158	background	45389152
35096884	background	2200621
4117360	background	41598807
21043124	background	35771995
11966473	method	10609659
26760702	background	1391821
14320514	result	22441976
9434272	background	5401916
40950341	method	17928640
35636781	method	10755948
10563742	method	22638450
12342430	method	205227846
87841864	method	10718909
28430815	background	11691263
15351877	method	25878318
8630468	method	10687765
44063498	background	23534793
4831555	background	45840162
205873646	result	22814134
12443243	background	14882862
214706977	background	31464827
11450154	background	5226234
14242501	background	30214235
12757454	background	44965447
52807996	background	10292304
205811354	result	20293044
21411522	method	14540685
14080261	background	11474222
4063133	background	26827262
24110949	method	32404302
15231341	method	32301117
5112807	method	7958500
2293809	method	23812778
9500593	result	23967935
15954141	background	42977186
8719915	method	19921249
45626521	result	21201598
3626685	result	18021185
13244195	background	16374142
5872949	result	207043927
11285891	background	31805010
6681698	background	44401712
14380272	background	7906893
5894839	result	23246304
22357996	method	23538535
12296166	background	15312508
18056308	background	205344242
4065837	result	20041014
1242027	method	9470275
14023032	background	8614430
21960733	background	35793717
5676798	method	86619602
24520239	background	205362056
205463322	method	15835149
23726281	background	22086448
14259914	background	33434683
14001254	method	14448882
212394	background	52854715
11856865	result	25653444
8351990	method	45746697
21499580	background	4672840
568913	background	31966592
1087734	background	15748479
14440042	background	8818424
15778253	background	8114690
14001885	method	9490140
29861149	method	22232908
12917797	background	7533674
5225952	background	7135097
25847697	result	21813097
16458448	background	21597075
20721719	method	12562393
20500779	background	38671364
24573538	method	21791686
5710087	result	21034788
10026277	method	8042297
1378635	method	30364587
14211059	method	14728930
16598768	result	30155236
49641771	method	538820
206290730	method	13585795
25485434	method	6001311
14119906	method	4464454
738826	method	29414722
14295095	background	604192
19631466	background	83570570
26719186	background	17418832
1130325	background	8587177
7194933	background	24019437
15290135	method	21951492
14508079	method	8747275
14085792	background	173803
3451037	background	36616780
37266915	method	15402411
4645777	method	21957641
25173881	background	17869722
1646007	method	19807075
12701380	background	27917505
33876709	result	22821519
37125246	background	2508740
44633835	method	9231560
38731346	method	34517938
12090736	background	12529407
4408953	background	10790675
10596431	method	7720203
19861387	result	33656629
14494279	background	14765378
206835835	background	45433300
52101431	method	31688202
24670859	result	11508669
296427	background	356780
14349388	background	2431765
13039808	method	46518091
49409506	method	1991617
3225035	result	30453776
2503810	background	8460503
10676331	background	5521545
6497407	method	1121614
14156523	result	207601377
32100645	background	28576172
5488358	method	45429082
218172956	background	9923640
207610305	background	34541345
35753933	method	24697221
14287205	result	19567423
15843109	method	43418734
12694024	background	14598129
14368737	background	35138764
933989	result	36673986
1521244	result	37767067
14127898	background	20701797
1221600	result	17939689
11864783	method	38582285
13262837	background	2544910
20234655	result	18532556
20606054	result	31837959
21776617	background	3283379
6416839	method	5651029
3459414	method	24076499
6196958	method	46010434
37749904	background	24791248
5534728	method	41648026
31453756	background	12758757
6783482	background	14025270
11653921	background	17380407
5431792	background	1134511
18954305	result	17194008
49561519	result	7627477
14099967	background	22802358
10576666	result	2569881
1886077	method	6266768
16314921	background	22012894
207324303	result	258781
35807054	background	10194827
20156213	method	33807664
890676	method	21052381
4837331	background	11443961
5813653	method	18577608
8771612	result	14246642
10817450	method	18268744
13909944	result	44693989
4393097	method	11126364
35227016	background	1217791
30864248	method	20709981
6487872	background	18786907
23112224	background	37657774
23205145	method	36549072
13062834	background	32399205
3095842	background	24925980
19096925	result	39846879
205516982	result	25072617
5044728	background	12991172
43057961	background	205382712
11209752	result	20645868
207413081	method	46308167
206001325	method	8783156
11264699	result	31631471
27762941	method	206373341
205431949	method	20950131
207138755	background	13191663
20362577	result	25696424
30056310	result	40341642
14651217	background	5315969
31463548	method	29889347
8818281	background	17048316
6823500	method	15037814
6694518	background	13207278
207858778	background	27293872
1434329	method	14252825
10393448	method	13353642
207435614	method	13857323
34778559	method	23648506
13012482	result	14337045
35770281	method	85205
377498	method	42246358
207337135	background	39347885
4052405	background	4584011
14012981	background	6158523
7555173	method	1068591
7939060	method	991659
10133335	background	10165513
11325877	background	16389414
13378508	background	6186179
63582648	method	22556302
3130577	method	925500
36015512	background	5763617
21676631	result	13738515
13716847	background	26459599
18249168	background	21882656
19061402	method	5833994
1839605	background	8108725
21866562	result	40706103
7052866	method	14753578
10742319	background	29632649
38715276	result	23660855
27942048	background	9908149
7872716	method	20613811
2252610	method	13019290
3593489	background	34643043
45589701	result	27955603
26028770	background	23875022
206654545	background	10457816
15299957	method	9749351
13291716	method	6088982
3874329	background	16495711
6458961	method	28624126
7063755	background	23157020
206215259	method	42381810
41708182	result	21356988
3302035	method	2534426
5746261	result	11654567
206007771	background	39779714
12090736	background	9764655
10652547	background	205135789
8331952	background	35417665
14857661	method	1556140
3153295	result	41313430
36087020	background	33597643
4550978	background	25555293
33906728	background	7474708
14251466	result	864233
6510049	method	14638284
8087174	background	30946798
7599262	result	45121386
21012265	background	5713883
33244706	method	24186121
28185408	result	26023047
205104594	result	24482154
18724403	method	2700067
12083280	method	9993728
14931959	background	17810098
1434422	method	13289504
6504390	method	8727955
31380752	background	46841442
205880830	method	14790264
26241581	method	39806484
6185314	method	3259607
6059077	method	13257146
7437598	background	33638937
14102171	method	4503413
16296752	method	18906390
10210969	method	37888211
3216900	background	206438959
9404130	background	27207646
205665865	result	34743204
10474178	method	31009362
