29300376	background	31235016
23203266	background	212472042
23203266	background	212472042
14102543	method	41222379
8156802	method	46343157
10386021	method	13206149
18656029	result	2071201
8257153	background	12816678
12543888	method	24119848
6681698	background	44401712
7384152	background	27058985
27136093	method	2639062
15524845	background	2823424
8836812	background	8620103
3880260	background	21981428
14229274	result	10313862
9324462	method	628695
15088925	background	25025411
9429932	method	24093284
16292506	background	41693559
35639255	background	7767304
13931749	method	38491771
3725923	method	8457157
1891079	method	16411778
5214843	method	4619217
41469780	background	9562564
15945541	background	12754495
1803064	background	44548404
14264617	background	23093783
5993381	background	34562585
207483408	result	10514619
14493432	method	14465216
1122223	background	478223
3131767	method	46808176
456716	method	6908182
24734889	background	28675847
41708274	method	39132802
12641976	method	11215308
15068409	method	19210091
2587093	background	39641104
33774334	result	18909335
13701187	background	5886726
26542489	background	10529506
10654958	result	13024241
9246769	method	9003591
11809544	background	9920681
26200466	background	32708071
10496015	result	-1
11726013	background	43432507
12107402	background	13137436
14189026	method	15230568
14091604	background	16388434
14052569	method	1172634
1828469	method	27283169
4368627	background	38613589
2069992	result	16235256
25828393	background	1574486
14814303	method	3157699
5486023	method	17498295
9888251	background	6129747
12275201	background	40178637
13279669	result	16351621
1489267	result	17649663
30228208	background	23710913
290721	method	3352415
90500307	background	34103022
10170776	background	22098282
14989493	background	17279529
5057543	background	4421165
26760702	background	1391821
81939579	background	11484139
21291077	background	4980132
4562004	method	2256682
5694211	method	-1
207151105	background	18504576
25229461	result	9396138
11026271	background	24713882
37431701	method	11080756
2359720	result	27276190
52867272	result	7927268
16761363	background	3231657
17189933	background	1200006
8682133	method	173071
15489296	method	5138071
5168234	result	22277260
19145533	background	25793417
973304	method	11514679
8736082	background	17932136
11056690	result	20052833
1190541	background	8280114
35158506	background	24392751
15024834	background	1658976
5528036	result	-1
11207676	method	29330879
2324259	background	7151373
878456	background	11165750
1159527	method	3917387
5521634	method	30860996
28436541	background	11101057
14299475	method	25208203
7157173	background	8112621
22712694	background	28697754
3433777	method	378994
35036329	method	34587479
1754390	background	6239330
15712101	method	2357829
5205757	background	13918385
6472858	background	206528591
14061654	method	8024924
14185193	background	814327
5057543	background	4421165
3339677	method	205093366
14308337	result	932608
8982719	background	3550649
14383886	background	13517224
5102395	result	-1
2321048	result	30828774
10716313	method	294188
16458448	background	21597075
27956535	background	15904889
2006680	method	2622352
2403094	background	25304880
16494043	result	17317038
16076487	result	39474200
14278107	background	18152788
24391733	background	38391994
12961043	background	9343477
14064161	method	16297459
41073056	method	12265921
8939153	method	16739586
8391552	method	41415977
9429932	result	24093284
9553317	background	2458350
5901627	background	31538480
3188721	background	45598036
15375138	background	14485554
25422185	background	8397316
16725754	background	2660172
38635440	background	20824851
11917544	method	1464074
6472858	background	206528591
42324957	method	7241959
2537756	background	7721551
-1	background	19743807
-1	background	-1
14185036	method	10909248
206565171	background	27102142
3424559	background	10647416
13625607	result	42894743
19023995	background	45939710
19190873	result	26298686
26003620	background	44470601
15954141	background	42977186
206920062	background	820307
14568901	background	35970115
14318017	background	12237416
24391733	background	38391994
25011787	background	3038924
28458492	background	24120742
14095275	background	23960792
2620405	result	31312392
28742570	result	25257829
24661231	background	40617310
1337114	background	14808170
12783994	background	35043987
13223875	result	40017189
37125246	background	2508740
1048496	result	-1
25750731	method	1601252
3586471	background	18547211
16761363	result	3231657
14141507	method	16518200
14152781	method	43455985
552382	background	2138897
38491212	background	711038
1754390	result	6239330
41943302	background	5827581
13937673	background	43052462
17383459	method	16218127
11890265	background	17665955
19332276	method	37510197
14409393	background	8168587
14260817	method	6496578
9265789	method	16541541
7001656	background	6924827
31147963	background	24387606
3926279	background	2118817
10235186	background	7566057
7016976	background	19136679
28992136	background	7360479
15338000	background	31776989
1157044	method	25324854
13604071	method	12022780
14673608	background	773758
8399428	method	2868095
3306988	background	41760868
32789628	method	44436199
22218649	method	33768397
205316045	background	2621019
24603216	background	39725439
9246769	method	9003591
43413122	method	27755965
28064017	background	31856379
21764847	background	8658436
6364266	background	8090511
45604911	background	26645879
12520006	method	40304776
14318017	background	12237416
16193414	result	-1
23341349	background	8815667
46900161	result	11754852
5827869	background	2955476
34823495	background	32763764
27911875	result	26110695
10662006	background	13343318
9500593	result	23967935
17004284	method	10009159
6364266	background	8090511
10171677	background	10865967
7585417	background	52835993
738826	method	29414722
11703814	background	49267050
32638214	method	36130057
18645076	background	45440965
12640169	background	30075829
4268416	method	22269843
3573793	method	43344735
3836761	background	20749
21877627	method	9421203
15410429	background	23873844
14793522	background	4353444
13920007	background	19027999
3633608	method	14280188
13308801	background	25979543
926122	method	2099789
1158692	method	3063506
38977640	result	3651439
12389413	background	16257267
16708519	method	17641031
38491212	background	711038
509605	method	12261841
3411632	background	45444256
12232393	method	12956879
18123507	result	38020120
1520547	background	22945769
40043405	method	33952892
23658992	background	9884445
14505661	method	14581261
27757921	background	14041235
206657549	background	24829235
32842532	method	93273
4058620	method	38748747
9395913	result	8565237
11918427	background	36548532
206833807	background	16463638
15768886	background	38812300
13983147	method	3262717
10463582	method	1551266
2664947	method	1172813
81939579	background	11484139
14076564	method	25867680
7657827	result	31019816
10287012	method	8709592
15857344	method	9099454
26898071	method	7482895
14457516	result	13731169
8052390	background	26458051
205316045	background	2621019
31714304	background	10499233
3260012	result	38390441
44955650	background	12944104
14411121	background	45205374
1004978	background	15083206
10417531	background	42705828
15473205	background	17379526
27029838	method	40689355
28721259	result	30892095
2866412	method	15886035
3816191	result	15591995
19823597	background	10512309
136067903	method	27370548
2309291	result	4057898
3946965	result	1623867
14270031	method	22700798
16566494	method	7814555
14256721	method	10392986
1600268	method	205906219
964079	background	39559364
-1	background	46130792
10240697	background	35336232
31552296	result	1774579
24952340	background	7560104
14017674	result	22796220
14118662	background	-1
983382	method	19392169
25659186	result	37960215
24491079	method	1086172
18967788	result	16084005
13262837	background	2544910
24420748	result	-1
8793141	background	16973321
10266522	result	20464019
1877871	method	129431
41300172	background	206098989
22261547	background	22218950
8736082	background	17932136
6108942	background	1667169
25405399	result	25467223
17171349	result	22013780
26411800	method	41685482
8522136	result	2403899
2743814	background	17327124
7001656	background	6924827
207722930	result	13997865
15759177	background	5433
3194943	method	27558268
10403445	background	34849187
969314	result	8323445
217660306	method	27362543
5459149	background	43698212
207017604	background	24517026
9000326	background	20401655
32603398	background	40728349
11076699	method	24586832
2811037	method	6369484
36801402	method	19716412
22544331	background	25237011
294793	result	12035616
34435742	background	9696817
16425243	background	38013851
2930070	background	5369923
39422603	method	16956559
14564002	method	10299754
2302220	background	17713739
51331631	method	28839863
22028462	background	20593180
21371326	background	33580235
-1	background	46130792
12937970	background	20068533
19671264	background	13559049
15774684	background	29505755
15340389	method	25905617
33711598	background	31943945
27323629	background	4501192
4994823	background	11131599
14292779	background	49363664
36740631	background	33298967
21421447	method	43189922
4873456	result	40308625
14392631	method	206534343
26014798	background	7703077
7168834	background	4309192
12243121	background	14835926
1521244	result	37767067
10265626	result	14783110
1397756	method	10413509
1846513	background	11417139
15610427	method	31679417
49471399	method	207168823
8011607	method	12022780
2600626	background	85931306
14049931	background	7458454
14183678	method	10068440
43960602	background	4438228
14989493	background	17279529
9619563	method	23691822
398348	background	13237553
8758912	method	21703176
46906967	background	24514727
36481002	background	7058337
2212455	background	19013382
1344956	method	24139161
6794679	result	33883218
14049931	background	7458454
16638861	method	14441902
10998350	method	18372269
15438879	background	25616479
7873297	background	22728177
5676798	method	86619602
27743041	method	1818494
23775217	background	423731
207151105	background	18504576
12483520	background	2077608
9996728	method	1625438
3010969	result	41395869
12678475	method	4253493
26616541	background	25246371
14116076	method	32176589
7224739	background	2923847
14463413	result	639573
15313441	background	23768618
12961043	method	9343477
12076868	method	30022998
20721719	method	12562393
28436541	background	11101057
1495648	background	294173
13149755	method	205809417
15875057	background	12244611
2089648	background	2865912
7931833	method	1779749
4447617	method	39773031
13385162	background	19419650
12283793	background	19092859
4795258	background	7561028
206920062	method	820307
12851006	result	4307332
208526311	method	7892769
25232010	background	25313963
15189367	background	46404477
5812940	background	30401417
32086318	method	39173362
206272811	background	30706820
85645041	background	23390202
4549579	background	24696119
13923892	background	25947726
4873456	background	40308625
11125552	background	5227050
44086246	background	108448
10980433	background	8289195
205431949	method	20950131
5288364	method	24940229
13089818	background	28028751
11890265	method	17665955
22712694	background	28697754
14427494	background	6426284
-1	background	19743807
23127464	method	10166301
41943302	method	5827581
93425546	method	16480608
13902247	background	11779200
2789436	result	10926181
24562139	method	1826676
21408726	background	15881491
3396063	background	1705620
206007069	result	20501125
7488824	result	16901423
3668431	background	12956058
32842532	background	93273
18293002	result	24044471
5121106	background	31778328
8691040	background	4380372
207641674	result	131086411
9300632	background	40735406
36571582	background	36430898
3137035	background	11910580
16405329	result	46716975
13385162	background	19419650
3554714	method	19342479
32630934	result	24991761
17263858	result	24188158
7521752	method	7401213
7491516	background	20398280
22887130	background	27465087
2314152	method	24148039
14336963	method	9180575
3504405	background	23232893
46711283	method	16309782
207467544	method	30799637
14989493	background	17279529
6407734	result	12171656
34264751	background	12688416
3474491	background	7536854
4862438	method	22775291
8856868	background	24233089
3760863	result	37260131
44189060	background	8379887
28500026	method	23713423
29682426	method	40200772
44152477	method	32178220
22712694	background	28697754
10240697	background	35336232
5125098	background	8911034
12961043	result	9343477
11361736	method	31941810
42402660	result	-1
21664	background	39855554
144136	background	27066355
13778544	background	206367994
22870045	result	12319346
33635366	method	45218227
25019378	method	8173341
51788549	background	1328341
16333800	result	7714355
37010469	background	40478199
230126259	background	15614029
11689255	background	9930768
1311622	background	508435
46298070	method	1133765
6386363	background	32343970
14123454	method	17523988
10761760	background	22992004
4773158	background	45389152
5967743	background	17496930
20930325	background	6359780
32480538	background	16567405
9646080	background	43188859
20084275	result	23718341
15774684	result	29505755
11822538	background	7256847
34705704	background	8702185
16364347	method	30302668
33316792	background	22416750
12320884	background	22198033
14175259	background	2135829
15410429	background	23873844
36725524	method	41068494
11801803	background	5636830
10287012	background	8709592
28063563	method	45502614
3340166	background	17148977
13342249	background	20690441
4831555	background	45840162
3474023	background	205585936
14852290	background	28243253
4486455	method	17291867
25974844	method	38488263
15566785	background	17300355
205952182	background	25575262
-1	background	23035378
42064389	background	5249546
207151105	background	18504576
39541824	method	19615721
608707	background	8561118
14156458	background	36153568
388373	background	40478200
455737	result	1793542
14393700	method	36933698
31147963	method	24387606
20033688	background	26605771
17156349	method	3692944
33621197	background	18885242
15768886	background	38812300
5308997	background	25820653
1991604	result	-1
3783141	background	11749061
11704672	method	13039835
14627404	background	14342512
49187383	background	5093291
14464122	background	31212537
9435881	background	27458889
205810883	background	23189607
3715660	background	620962
83275	method	9300800
2315398	background	27995858
41518942	result	-1
7473831	method	141120
26285080	background	15082453
205611749	background	17041946
14127161	method	14925446
20586725	background	1158091
19417210	method	35505699
6364266	method	8090511
295254	result	930676
25421852	result	13595224
13713987	background	34767937
27542300	background	13888614
4969893	result	37428806
15338000	background	31776989
936174	background	206746075
6495469	method	1399290
27323629	method	4501192
85645041	background	23390202
42111354	background	33231444
8868808	background	46363979
14272200	method	49226949
10462774	background	15042992
17270176	method	5322736
54484910	method	38655659
54556799	background	878792
3225035	result	30453776
14793522	result	4353444
13586784	method	1159256
8268366	method	33892556
4476811	result	40217444
3626685	result	18021185
10971266	method	5928736
116090171	method	32589756
28356649	method	3174303
7384152	background	27058985
538754	background	15211671
6559626	background	23373559
11698087	method	7791983
10113459	background	35710828
27323629	background	4501192
1337114	background	14808170
799354	background	972888
8238703	method	26305550
9281720	method	8958791
206182472	background	4423505
1610718	method	526903
28064017	result	31856379
12095620	method	17389239
32077522	background	19841087
17837174	background	25219593
3212661	method	2231141
16570988	background	22644075
25009640	background	10742019
20084275	background	23718341
37681566	method	16447573
12586549	method	15926286
207161942	background	39164990
21371326	background	33580235
19175079	background	27903793
13989796	background	24997820
14191037	background	7159252
2586649	background	32048497
4972152	background	11588937
28720120	result	19703820
10997808	background	24276686
22650151	method	11587119
22725717	background	1961890
18241791	result	20227262
12389413	background	16257267
21371326	background	33580235
24265674	background	19760803
19126568	background	1720929
17924918	background	9331856
8981789	result	207365807
12928339	method	12336913
14515148	result	41631125
24936662	method	43384417
115557481	result	30752635
15013882	method	22932643
15854302	background	4412132
5862196	background	20426209
205366259	background	10804011
13767555	background	13778907
515369	result	-1
10603157	method	45998148
3522869	method	2081532
1934390	method	17076648
21646121	background	30553562
7752222	method	23341989
14291534	background	22007474
213569	background	15333381
10662006	background	13343318
11271559	method	28941891
14474842	method	39320636
26200466	background	32708071
12281105	method	7806109
7048103	method	20372551
17230357	method	204757
41349092	result	-1
10613957	method	18201582
10913552	background	20631239
205912568	background	41520492
6247789	method	36074039
6585293	method	17509156
34794808	method	41091287
52798536	background	31735309
25890224	method	205405502
-1	background	25942843
16229856	result	7837564
2875937	background	37975867
22725717	method	1961890
2362822	method	31135711
206989212	method	3419485
18380108	background	18676606
12324344	method	29966220
31147963	background	24387606
3061301	method	9717955
19084791	result	43064690
2180449	background	39943600
2975375	result	7375594
6247789	method	36074039
11325877	background	16389414
973304	background	11514679
8403669	result	16442165
13216384	method	2995133
12641976	method	11215308
3353591	result	1856545
9041167	result	13522052
205910577	result	17667760
5437930	background	24323640
4063133	background	26827262
2824328	background	2586884
14793522	background	4353444
30157162	result	-1
5854487	result	17050128
13852404	result	-1
7203211	background	13966055
14852290	background	28243253
12861003	method	8857970
7100838	method	3722354
3511393	background	2937549
8736082	background	17932136
936174	background	206746075
2361783	background	12326639
11695858	method	28770955
646747	result	7611365
12532630	background	9372560
22261547	background	22218950
8425133	background	28702948
144136	result	27066355
6962404	background	17125798
15821630	background	19471099
5057543	background	4421165
4636022	method	6072436
1260987	method	11933685
14570800	background	29986950
10047508	result	8004129
206985000	background	11398691
21261181	background	28611507
14119164	background	6822194
44503190	background	7090836
14107192	result	14521387
3790921	background	11166234
8218034	method	19269444
36821605	background	20913085
18298519	background	23589136
32639675	method	21109062
5871275	method	33512554
257672	result	34332339
35569651	background	10461738
40514452	result	34045935
14236800	background	45978445
207324303	result	258781
28517752	background	6071257
3922405	background	4637038
30965360	background	22589154
1540606	method	2780153
4593900	background	15504987
15365019	method	23506082
4358952	background	7856662
13378550	result	-1
14710363	background	1078542
1832597	method	8120020
6900818	result	13300553
11724225	result	23375194
22532879	result	22853798
14360696	background	6770585
21290772	background	6072001
20766675	method	20125979
980062	result	11654087
11942336	method	11468955
946252	background	51819610
9395913	background	8565237
18524811	background	35553516
35001088	background	32780168
19570166	method	40463693
44154413	background	7562142
15544559	background	2876240
10065153	background	1914613
35828783	result	26139441
27769749	method	22959052
20948330	method	205924848
6426129	result	205098675
18357792	background	11608263
13871371	background	15336425
17306392	result	2843534
14259777	method	41919692
26497226	method	12689979
18143830	background	35067433
15031829	result	8717292
7424046	method	14206225
9766390	background	9549690
18380108	method	18676606
7313372	background	14114676
17147091	method	36072365
12273259	background	9877718
39404968	background	26564138
5521205	background	26480526
27632053	background	23739228
43924106	method	24311740
13460933	method	11161047
16045528	result	1804635
5046171	background	50680436
37371432	background	8467251
21733417	background	19607672
10240697	background	35336232
1033479	method	5445445
14134797	method	13168827
45525305	method	7476576
36224136	background	12437350
15594629	method	60914647
18738044	background	24232468
16815525	result	-1
2341510	method	1863799
1791725	background	38760624
1744178	method	207177144
5968971	method	11080756
4308355	background	6444416
16675017	method	39875327
43775974	method	9382
18299202	background	16357282
18546297	background	24728555
3987210	background	7685980
207791534	result	2844453
15700034	method	61176
14609761	background	24968051
13012482	result	14337045
30755602	method	25989890
13871371	background	15336425
15466455	background	13937105
7950451	background	9947500
15581738	background	9061898
15305490	result	11442428
205912568	background	41520492
26760702	background	1391821
207070419	background	8112392
23452987	result	35388273
10080734	method	548241
334334	method	26813372
16877665	method	7954846
665361	method	52117035
41059506	background	23861935
7521752	background	7401213
9614267	method	7034921
25405399	result	25467223
347642	result	208953296
207857095	method	27673435
14956504	background	15426173
14156458	background	36153568
33193603	background	33998093
6559626	background	23373559
27323629	result	4501192
17695700	background	42249377
19676426	background	39200252
49294008	background	22122412
4392282	method	291037
29604408	background	31318051
1844396	background	11360700
3881282	background	1421299
22344730	result	33825481
2489163	result	11583432
7384152	background	27058985
37842816	method	10501597
28937262	result	-1
26607043	result	26122681
25607975	background	6389275
26760702	background	1391821
2542222	method	2742513
108694	background	39282551
8403669	background	16442165
14438717	background	40024075
23109565	background	89799178
23516112	background	15091824
205308108	background	4835905
1004978	background	15083206
80921589	background	23315698
12716681	method	9836611
10845498	method	41138457
367622	result	8347608
81939579	background	11484139
6309294	background	6954718
12937970	background	20068533
5459149	background	43698212
15212194	method	191074
231076	background	380796
126589	background	6587973
205608370	result	30084317
7161874	background	-1
23609869	method	7203567
45395442	method	16543288
24560410	background	12835656
8403669	background	16442165
6510049	method	14638284
471685	method	4365017
20821871	method	21125240
15628445	background	23752831
11466299	method	23303780
8388899	method	2036872
1372421	background	43999141
1748786	method	14645297
21035026	background	9011863
205420817	method	207791171
2458309	background	26283313
12389413	background	16257267
23548493	method	20428099
51331631	method	28839863
17163451	method	21284769
14214852	method	18197904
17824471	result	12103871
7006833	background	46514695
7776851	background	10600578
21382535	method	14604520
5543752	method	29907965
12618861	background	205468214
11693040	result	-1
14440042	background	8818424
29188511	method	11329859
7387361	method	4311525
21291077	background	4980132
30635128	result	-1
26654506	method	24889081
34220778	method	15060287
8667891	result	26171410
15566785	background	17300355
21530776	result	4443085
13534732	result	37174415
12243121	background	14835926
44086246	background	108448
6364266	method	8090511
269191	method	4390352
251587751	background	34211257
46181330	background	37683382
14350343	result	29626116
49561519	result	7627477
14629901	background	44794781
15927086	background	41874403
46738559	method	206676854
206272811	background	30706820
51331631	method	28839863
6892008	background	21834090
9506106	background	24114080
44326502	result	35599961
21035026	background	9011863
18691184	background	8434336
4647904	background	21517101
3073354	background	9163196
36305696	background	26193185
26008795	background	44921016
14530052	method	16872755
15342783	background	494030
43227274	background	8718578
73345	result	11461448
21379979	background	26041101
7991574	background	21440492
14122899	result	15779670
3573793	background	29474009
4476811	result	40217444
36814486	background	15270734
1347813	method	6927916
2717852	method	17090216
14097144	background	2103907
22573374	background	10350746
23711015	background	25680020
15438879	background	25616479
14105051	background	44058550
3103172	background	39023444
14315796	background	21403120
15073257	background	1149912
14309004	result	8389547
17924918	background	9331856
207469508	background	22433502
11529966	background	39705074
15560063	background	4702472
7792400	method	37186378
45301508	result	5773232
22416636	method	232223
23203266	background	212472042
6235395	method	8328474
22954100	method	25806845
7995808	result	35796731
47021311	background	207502147
14287910	method	410626
4023840	background	3022786
2905155	method	11549423
19861387	result	33656629
5605440	background	30616775
31702257	background	37120315
24612138	result	42041226
16196725	background	18437712
4934077	background	1190244
37058854	result	24377216
12961043	background	9343477
24788577	background	3606282
13562813	method	9526924
17092811	method	44409032
14956504	background	15426173
7043843	background	37091
19417210	background	35505699
17164192	background	18475308
83105777	background	8404429
24512918	background	45232030
44991032	background	29974212
8879651	background	2572455
5334731	background	626049
10005196	background	19247431
10698195	background	206460896
31895386	method	3255111
14344355	background	28935908
11567194	method	12412955
32907826	method	1148834
7367356	background	4346123
12618395	result	3491286
16645443	background	41930454
